mode,epochs,timestep,ep_reward,reward,action
train,1,144,76.49002838134766,0.34777140617370605,0.7679368257522583
train,1,145,76.85066986083984,0.36064374446868896,-0.18272405862808228
train,1,146,77.27198028564453,0.4213075637817383,0.79953932762146
train,1,147,77.74847412109375,0.4764958620071411,-0.18652036786079407
train,1,148,78.28086853027344,0.5323923230171204,-0.061436429619789124
train,1,149,78.86150360107422,0.580636739730835,0.6710867285728455
train,1,150,79.48065948486328,0.6191570162773132,-0.21501417458057404
train,1,151,80.13119506835938,0.6505370140075684,0.1450575441122055
train,1,152,80.8011703491211,0.6699748039245605,0.8177602887153625
train,1,153,81.4803695678711,0.6791961789131165,0.023675289005041122
train,1,154,82.15794372558594,0.6775713562965393,0.08098205924034119
train,1,155,82.82178497314453,0.6638442277908325,0.8023055791854858
train,1,156,83.46340942382812,0.6416265964508057,0.08517289161682129
train,1,157,84.07058715820312,0.6071783304214478,-0.30565905570983887
train,1,158,84.63048553466797,0.5599007606506348,0.2710031270980835
train,1,159,85.13700866699219,0.5065252780914307,-0.22754254937171936
train,1,160,85.5802993774414,0.4432936906814575,0.10555140674114227
train,1,161,85.95816802978516,0.37786513566970825,-1.1202821731567383
train,1,162,86.27700805664062,0.31883782148361206,0.16030941903591156
train,1,163,86.66181945800781,0.3848083019256592,0.2540769577026367
train,1,164,87.11156463623047,0.4497467279434204,0.37281686067581177
train,1,165,87.62236785888672,0.510804295539856,-0.4038618505001068
train,1,166,88.18512725830078,0.5627585649490356,-0.6898090243339539
train,1,167,88.79275512695312,0.6076294183731079,-0.4362800121307373
train,1,168,89.4383316040039,0.645577073097229,0.2045496106147766
train,1,169,90.11256408691406,0.6742318272590637,0.5931788682937622
train,1,170,90.80207824707031,0.6895103454589844,-1.059564232826233
train,1,171,91.49518585205078,0.6931092739105225,0.17294573783874512
train,1,172,92.17976379394531,0.6845793724060059,0.16381415724754333
train,1,173,92.84229278564453,0.6625320315361023,-0.045683152973651886
train,1,174,93.47071838378906,0.6284223794937134,0.6625336408615112
train,1,175,94.04904174804688,0.5783202648162842,0.40128499269485474
train,1,176,94.5661849975586,0.5171446204185486,-0.355607807636261
train,1,177,95.01908111572266,0.45289546251296997,0.7244840860366821
train,1,178,95.39434814453125,0.37526363134384155,0.5248627066612244
train,1,179,95.6951675415039,0.3008226156234741,0.005320623517036438
train,1,180,96.0662612915039,0.3710929751396179,0.05372888594865799
train,1,181,96.50689697265625,0.4406321048736572,0.7725083827972412
train,1,182,97.01129913330078,0.5044009685516357,0.5846911072731018
train,1,183,97.57667541503906,0.5653800964355469,0.4151690602302551
train,1,184,98.197021484375,0.6203476190567017,-0.595660924911499
train,1,185,98.86517333984375,0.6681532859802246,0.3135434091091156
train,1,186,99.56568145751953,0.7005115151405334,0.9774476289749146
train,1,187,100.2870101928711,0.7213274240493774,-0.2446705549955368
train,1,188,101.01803588867188,0.7310247421264648,0.14034909009933472
train,1,189,101.74475860595703,0.7267202138900757,0.6096158027648926
train,1,190,102.45558166503906,0.7108221054077148,-0.15853802859783173
train,1,191,103.13543701171875,0.6798537373542786,0.5622751116752625
train,1,192,103.77449798583984,0.639062762260437,-0.36080172657966614
train,1,193,104.35592651367188,0.5814253091812134,-0.5260207056999207
train,1,194,104.8656997680664,0.509771466255188,-1.1315147876739502
train,1,195,105.28758239746094,0.4218812584877014,0.07902786880731583
train,1,196,105.62480163574219,0.3372218608856201,-1.0582869052886963
train,1,197,105.92047119140625,0.29567039012908936,0.19930967688560486
train,1,198,106.29846954345703,0.37799882888793945,0.12184543162584305
train,1,199,106.7566146850586,0.45814788341522217,1.069753885269165
train,1,200,107.2942886352539,0.5376724004745483,-0.35065990686416626
train,1,201,107.89468383789062,0.6003931760787964,-0.5282164812088013
train,1,202,108.54844665527344,0.6537625789642334,-0.45571810007095337
train,1,203,109.24574279785156,0.6972948312759399,0.0808807760477066
train,1,204,109.97559356689453,0.7298544645309448,-0.06990411877632141
train,1,205,110.7237319946289,0.7481352090835571,1.1078298091888428
train,1,206,111.47412872314453,0.7503994107246399,-0.1305953711271286
train,1,207,112.2112808227539,0.7371554374694824,-0.7162812352180481
train,1,208,112.92395782470703,0.7126765251159668,0.09236300736665726
train,1,209,113.59619903564453,0.6722447872161865,0.7199298143386841
train,1,210,114.20926666259766,0.6130703091621399,-0.24674825370311737
train,1,211,114.75536346435547,0.546097993850708,0.2301807552576065
train,1,212,115.22084045410156,0.4654800295829773,-0.6650615930557251
train,1,213,115.60709381103516,0.3862520456314087,-0.6814915537834167
train,1,214,115.91400146484375,0.30691051483154297,0.09098072350025177
train,1,215,116.24732208251953,0.33331966400146484,0.27448126673698425
train,1,216,116.6566162109375,0.40929561853408813,0.1181480884552002
train,1,217,117.14114379882812,0.4845268130302429,0.7695383429527283
train,1,218,117.69316864013672,0.5520274043083191,-0.2227766364812851
train,1,219,118.31053924560547,0.6173721551895142,-0.29271751642227173
train,1,220,118.98158264160156,0.6710450649261475,-0.6985795497894287
train,1,221,119.69303131103516,0.7114505171775818,-0.08996999263763428
train,1,222,120.42829895019531,0.7352700233459473,-0.11032142490148544
train,1,223,121.1729965209961,0.7447003126144409,0.13644565641880035
train,1,224,121.91304779052734,0.7400490045547485,0.5156469345092773
train,1,225,122.6360855102539,0.723034679889679,-1.1614514589309692
train,1,226,123.32152557373047,0.6854392886161804,1.085697889328003
train,1,227,123.96461486816406,0.643092155456543,0.6443551182746887
train,1,228,124.5535888671875,0.5889774560928345,0.34610211849212646
train,1,229,125.07719421386719,0.5236036777496338,-1.382097840309143
train,1,230,125.51205444335938,0.43486082553863525,-0.15999014675617218
train,1,231,125.85965728759766,0.3476032614707947,0.32814866304397583
train,1,232,126.14800262451172,0.2883431315422058,-0.13742314279079437
train,1,233,126.51412200927734,0.3661156892776489,0.7738133668899536
train,1,234,126.96219635009766,0.44807302951812744,0.9108205437660217
train,1,235,127.48629760742188,0.5240985155105591,-0.12007476389408112
train,1,236,128.0725860595703,0.5862882137298584,0.3938963711261749
train,1,237,128.71334838867188,0.6407582759857178,0.2995525300502777
train,1,238,129.39540100097656,0.6820590496063232,-0.6636207103729248
train,1,239,130.1046600341797,0.7092649936676025,0.021887637674808502
train,1,240,130.83009338378906,0.7254273891448975,0.21633866429328918
train,1,241,131.5574188232422,0.7273291349411011,1.1219395399093628
train,1,242,132.26869201660156,0.71127849817276,1.099557638168335
train,1,243,132.94479370117188,0.6761041879653931,-0.023076988756656647
train,1,244,133.5741424560547,0.6293557286262512,-0.6778435707092285
train,1,245,134.14927673339844,0.5751345157623291,-0.25573402643203735
train,1,246,134.65878295898438,0.5095028877258301,0.7041095495223999
train,1,247,135.0868377685547,0.4280511140823364,-0.04121537506580353
train,1,248,135.43353271484375,0.346696138381958,-0.5939738750457764
train,1,249,135.74050903320312,0.30697011947631836,0.06613389402627945
train,1,250,136.12095642089844,0.3804510235786438,-0.45696890354156494
train,1,251,136.57635498046875,0.45539236068725586,0.7101485729217529
train,1,252,137.09674072265625,0.5203802585601807,-0.3691011667251587
train,1,253,137.6813201904297,0.5845749974250793,1.274756908416748
train,1,254,138.3152313232422,0.6339120864868164,0.8041998147964478
train,1,255,138.99288940429688,0.6776620745658875,-0.2330000102519989
train,1,256,139.7058563232422,0.7129625082015991,-0.6793736815452576
train,1,257,140.43948364257812,0.7336231470108032,0.12030166387557983
train,1,258,141.17816162109375,0.7386830449104309,0.0702720358967781
train,1,259,141.9081268310547,0.7299647927284241,-0.7394572496414185
train,1,260,142.6120147705078,0.7038918733596802,0.34691256284713745
train,1,261,143.27850341796875,0.6664813756942749,0.24588407576084137
train,1,262,143.8948974609375,0.6163935661315918,0.36059603095054626
train,1,263,144.45094299316406,0.5560442209243774,0.22069714963436127
train,1,264,144.9368133544922,0.48586636781692505,-0.08457212150096893
train,1,265,145.3433380126953,0.4065260887145996,0.23607689142227173
train,1,266,145.67001342773438,0.32667654752731323,-0.21425560116767883
train,1,267,145.99383544921875,0.3238152265548706,0.07684793323278427
train,1,268,146.3934783935547,0.39964759349823,0.6353008151054382
train,1,269,146.86935424804688,0.47588294744491577,0.7605704069137573
train,1,270,147.4148406982422,0.5454792380332947,0.1686006784439087
train,1,271,148.0176544189453,0.6028149127960205,-0.2176709771156311
train,1,272,148.66650390625,0.6488557457923889,0.050527650862932205
train,1,273,149.35101318359375,0.684508204460144,0.24259281158447266
train,1,274,150.05831909179688,0.7073071002960205,0.7078796029090881
train,1,275,150.7735137939453,0.7151945233345032,-0.06743190437555313
train,1,276,151.4821014404297,0.7085883021354675,0.2088710367679596
train,1,277,152.1697235107422,0.6876192092895508,0.16967949271202087
train,1,278,152.82229614257812,0.6525706648826599,-0.3503214120864868
train,1,279,153.4296875,0.6073873043060303,-1.008561611175537
train,1,280,153.98684692382812,0.5571520328521729,-0.8046025633811951
train,1,281,154.4866180419922,0.4997747540473938,0.8150902390480042
train,1,282,154.9109649658203,0.4243529438972473,1.221097707748413
train,1,283,155.2489471435547,0.337982714176178,0.058975622057914734
train,1,284,155.5721893310547,0.32323503494262695,0.950552761554718
train,1,285,155.96395874023438,0.3917628526687622,-0.06877703964710236
train,1,286,156.42999267578125,0.4660322070121765,-0.10076917707920074
train,1,287,156.96566772460938,0.5356692671775818,-0.5679647922515869
train,1,288,157.5646514892578,0.5989799499511719,0.4805028438568115
train,1,289,158.2124481201172,0.6478037238121033,0.32642436027526855
train,1,290,158.89952087402344,0.687065839767456,0.9919546842575073
train,1,291,159.6141815185547,0.7146678566932678,-0.5237393975257874
train,1,292,160.34613037109375,0.7319556474685669,-0.23755347728729248
train,1,293,161.0796661376953,0.7335377931594849,-0.8506921529769897
train,1,294,161.79759216308594,0.7179237008094788,0.33109626173973083
train,1,295,162.48748779296875,0.6898963451385498,1.0543158054351807
train,1,296,163.14134216308594,0.6538546085357666,0.2074836641550064
train,1,297,163.74473571777344,0.6033933162689209,-0.8851401805877686
train,1,298,164.27822875976562,0.5334979295730591,0.7986135482788086
train,1,299,164.7439727783203,0.46574127674102783,0.008156143128871918
train,1,300,165.13134765625,0.38737815618515015,0.1580706238746643
train,1,301,165.43948364257812,0.3081362843513489,-0.729106605052948
train,1,302,165.78271484375,0.34322524070739746,-1.0365244150161743
train,1,303,166.1965789794922,0.41386836767196655,-0.5174278020858765
train,1,304,166.6840057373047,0.4874301552772522,0.7854145765304565
train,1,305,167.2465362548828,0.562529444694519,0.06481727957725525
train,1,306,167.87002563476562,0.6234925985336304,0.48876726627349854
train,1,307,168.5441131591797,0.6740947961807251,0.608620285987854
train,1,308,169.25428771972656,0.7101819515228271,0.09830368310213089
train,1,309,169.98463439941406,0.730343222618103,0.7266677618026733
train,1,310,170.71983337402344,0.7351992130279541,0.4221034646034241
train,1,311,171.4434356689453,0.7235987186431885,-0.07968562841415405
train,1,312,172.1415557861328,0.6981240510940552,1.0776485204696655
train,1,313,172.79393005371094,0.6523740291595459,0.6038100719451904
train,1,314,173.38563537597656,0.5917024612426758,-0.36827170848846436
train,1,315,173.91043090820312,0.5247975587844849,1.3337119817733765
train,1,316,174.3448028564453,0.43437427282333374,0.1713663935661316
train,1,317,174.68984985351562,0.3450464606285095,-0.048697471618652344
train,1,318,174.9718475341797,0.28199416399002075,0.7901076674461365
train,1,319,175.33056640625,0.35872310400009155,0.3480600118637085
train,1,320,175.7699432373047,0.4393816590309143,1.3992996215820312
train,1,321,176.28199768066406,0.5120539665222168,0.46731650829315186
train,1,322,176.868408203125,0.5864164233207703,1.2772605419158936
train,1,323,177.5172119140625,0.6487971544265747,1.5027267932891846
train,1,324,178.21951293945312,0.7023014426231384,1.9648348093032837
train,1,325,178.965576171875,0.7460567951202393,1.5642834901809692
train,1,326,179.7486114501953,0.7830415964126587,0.4781169593334198
train,1,327,180.56057739257812,0.8119648098945618,0.9237867593765259
train,1,328,181.38868713378906,0.8281049132347107,0.48117297887802124
train,1,329,182.2213592529297,0.8326753377914429,0.6105659604072571
train,1,330,183.04629516601562,0.8249354958534241,0.13680505752563477
train,1,331,183.84889221191406,0.8025981187820435,-1.9231059551239014
train,1,332,184.6025848388672,0.7536876201629639,-0.4059904217720032
train,1,333,185.29244995117188,0.6898640394210815,-0.5506590604782104
train,1,334,185.89828491210938,0.6058366298675537,-0.9597944617271423
train,1,335,186.39736938476562,0.49908918142318726,-1.6024267673492432
train,1,336,186.76524353027344,0.3678719997406006,-0.8588962554931641
train,1,337,186.99827575683594,0.23302572965621948,-1.5318357944488525
train,1,338,187.2013397216797,0.20306700468063354,-1.1641987562179565
train,1,339,187.50975036621094,0.3084107041358948,-1.5703564882278442
train,1,340,187.92245483398438,0.4127039313316345,-1.5743157863616943
train,1,341,188.43792724609375,0.5154657959938049,0.12407803535461426
train,1,342,189.06268310546875,0.6247634887695312,-1.13455331325531
train,1,343,189.7706298828125,0.7079435586929321,-1.6182184219360352
train,1,344,190.54457092285156,0.7739419937133789,-1.1083509922027588
train,1,345,191.37451171875,0.829935610294342,-1.286838173866272
train,1,346,192.246826171875,0.8723068237304688,-1.3088884353637695
train,1,347,193.1511688232422,0.9043375849723816,-1.2026889324188232
train,1,348,194.0797882080078,0.9286223649978638,-0.5629544258117676
train,1,349,195.02774047851562,0.9479457139968872,-1.0221962928771973
train,1,350,195.98818969726562,0.9604421257972717,-1.0121251344680786
train,1,351,196.9573974609375,0.9692075848579407,-0.45375752449035645
train,1,352,197.9328155517578,0.9754156470298767,-0.7349168658256531
train,1,353,198.91131591796875,0.9784938097000122,0.37342965602874756
train,1,354,199.8898468017578,0.9785292744636536,0.4460635781288147
train,1,355,200.8637237548828,0.9738738536834717,1.021399974822998
train,1,356,201.8260498046875,0.9623317718505859,0.9447116255760193
train,1,357,202.7686309814453,0.9425793886184692,1.1744086742401123
train,1,358,203.67930603027344,0.910673201084137,1.4282668828964233
train,1,359,204.5408172607422,0.8615158200263977,1.0351072549819946
train,1,360,205.3348846435547,0.7940738201141357,1.0899019241333008
train,1,361,206.03561401367188,0.7007229328155518,0.00972217321395874
train,1,362,206.62625122070312,0.5906403660774231,1.6052823066711426
train,1,363,207.05860900878906,0.43236154317855835,1.239367961883545
train,1,364,207.30836486816406,0.24975603818893433,1.6866955757141113
train,1,365,207.377685546875,0.06931853294372559,1.0608550310134888
train,1,366,207.42654418945312,0.048863351345062256,0.6869850158691406
train,1,367,207.61598205566406,0.18943822383880615,0.9539151787757874
train,1,368,207.94569396972656,0.3297111392021179,1.3327769041061401
train,1,369,208.405517578125,0.4598190188407898,1.3360539674758911
train,1,370,208.9815673828125,0.5760530233383179,0.9598279595375061
train,1,371,209.657470703125,0.675901472568512,1.664100170135498
train,1,372,210.40322875976562,0.7457578182220459,0.7947467565536499
train,1,373,211.20558166503906,0.8023569583892822,0.7188580632209778
train,1,374,212.04437255859375,0.8387881517410278,0.9912823438644409
train,1,375,212.8985137939453,0.8541445136070251,1.5156466960906982
train,1,376,213.7455291748047,0.8470094203948975,0.47925591468811035
train,1,377,214.57508850097656,0.8295621871948242,1.7557730674743652
train,1,378,215.3513641357422,0.7762782573699951,1.5269861221313477
train,1,379,216.0453643798828,0.6940049529075623,0.7461881637573242
train,1,380,216.6287841796875,0.5834267139434814,1.2644073963165283
train,1,381,217.051513671875,0.4227280616760254,1.5848023891448975
train,1,382,217.37326049804688,0.32174140214920044,0.36417967081069946
train,1,383,217.57933044433594,0.20607370138168335,1.6837750673294067
train,1,384,217.65005493164062,0.07072609663009644,0.647022008895874
train,1,385,217.69749450683594,0.04743772745132446,1.0118001699447632
train,1,386,217.88365173339844,0.1861521601676941,0.3982190489768982
train,1,387,218.21728515625,0.33362674713134766,1.6132004261016846
train,1,388,218.67686462402344,0.4595736861228943,1.3199408054351807
train,1,389,219.25270080566406,0.5758329629898071,1.7301092147827148
train,1,390,219.92062377929688,0.6679158210754395,0.6603302955627441
train,1,391,220.6693878173828,0.7487590909004211,1.322723150253296
train,1,392,221.4696502685547,0.8002627491950989,1.0764188766479492
train,1,393,222.30337524414062,0.8337230682373047,1.8138189315795898
train,1,394,223.14511108398438,0.841731071472168,1.713489055633545
train,1,395,223.9762420654297,0.8311245441436768,1.6592578887939453
train,1,396,224.7746124267578,0.7983744144439697,1.320418119430542
train,1,397,225.5159454345703,0.7413336634635925,1.0059245824813843
train,1,398,226.1698760986328,0.6539280414581299,0.006688117980957031
train,1,399,226.71075439453125,0.5408762693405151,1.1455591917037964
train,1,400,227.1055908203125,0.39483267068862915,1.2503668069839478
train,1,401,227.3998260498047,0.29423946142196655,1.3956921100616455
train,1,402,227.5735626220703,0.17374086380004883,0.9064939022064209
train,1,403,227.606689453125,0.03312891721725464,1.2280292510986328
train,1,404,227.69117736816406,0.08448827266693115,0.9688147306442261
train,1,405,227.91380310058594,0.22262156009674072,1.332842230796814
train,1,406,228.27174377441406,0.3579380512237549,1.6303982734680176
train,1,407,228.75454711914062,0.4828064441680908,1.0532797574996948
train,1,408,229.35345458984375,0.5989058017730713,1.1081321239471436
train,1,409,230.04559326171875,0.6921449899673462,0.6384878158569336
train,1,410,230.8119659423828,0.7663743495941162,1.2344154119491577
train,1,411,231.62442016601562,0.8124545812606812,0.8714818954467773
train,1,412,232.46646118164062,0.842045247554779,1.0379568338394165
train,1,413,233.318115234375,0.8516541123390198,1.0769360065460205
train,1,414,234.1604461669922,0.8423313498497009,1.2687773704528809
train,1,415,234.97056579589844,0.8101158142089844,1.6188585758209229
train,1,416,235.7184295654297,0.7478569746017456,0.7142491340637207
train,1,417,236.38107299804688,0.6626497507095337,1.2765607833862305
train,1,418,236.91184997558594,0.5307818651199341,1.52874755859375
train,1,419,237.29916381835938,0.38731926679611206,0.8633963465690613
train,1,420,237.58424377441406,0.2850763201713562,1.0210336446762085
train,1,421,237.7471466064453,0.16290831565856934,0.37275761365890503
train,1,422,237.76776123046875,0.020609021186828613,1.1571217775344849
train,1,423,237.8639678955078,0.09620928764343262,1.566849708557129
train,1,424,238.09217834472656,0.22821581363677979,1.1424254179000854
train,1,425,238.4590301513672,0.36684495210647583,1.3250689506530762
train,1,426,238.95376586914062,0.4947325587272644,1.512014389038086
train,1,427,239.55743408203125,0.6036690473556519,1.680009365081787
train,1,428,240.246826171875,0.6893895864486694,1.2182040214538574
train,1,429,241.003662109375,0.7568349838256836,1.1035511493682861
train,1,430,241.80612182617188,0.802454948425293,0.2392798662185669
train,1,431,242.64076232910156,0.834641695022583,1.06586754322052
train,1,432,243.47970581054688,0.8389359712600708,1.2884907722473145
train,1,433,244.30029296875,0.8205810785293579,0.5720721483230591
train,1,434,245.08604431152344,0.7857482433319092,0.9791061878204346
