mode,epochs,timestep,ep_reward,reward,action
train,1,1,0.5399378538131714,0.5399378538131714,-0.0928351879119873
train,1,2,1.0665926933288574,0.526654839515686,0.051077380776405334
train,1,3,1.5740858316421509,0.5074931383132935,0.5775449275970459
train,1,4,2.05977725982666,0.4856914281845093,0.30620184540748596
train,1,5,2.5197644233703613,0.45998716354370117,0.0778297409415245
train,1,6,2.950392246246338,0.43062788248062134,0.48704802989959717
train,1,7,3.3520736694335938,0.4016813635826111,-0.03852640092372894
train,1,8,3.722280979156494,0.3702072501182556,-0.11912528425455093
train,1,9,4.118253231048584,0.3959720730781555,0.5318905115127563
train,1,10,4.544191360473633,0.4259380102157593,0.28658902645111084
train,1,11,4.996707916259766,0.4525166153907776,0.015353158116340637
train,1,12,5.472228527069092,0.47552067041397095,-0.35361430048942566
train,1,13,5.967322826385498,0.495094358921051,0.04923347756266594
train,1,14,6.478085994720459,0.5107630491256714,1.2500743865966797
train,1,15,6.997132778167725,0.5190467834472656,-0.16260607540607452
train,1,16,7.517693996429443,0.5205612182617188,-0.1920904815196991
train,1,17,8.03476333618164,0.5170688629150391,0.7070578932762146
train,1,18,8.540337562561035,0.5055740475654602,0.3384752869606018
train,1,19,9.028128623962402,0.4877907633781433,-0.2779766619205475
train,1,20,9.495307922363281,0.4671793580055237,-0.6742662191390991
train,1,21,9.941186904907227,0.44587934017181396,0.17600572109222412
train,1,22,10.360852241516113,0.41966521739959717,0.12862607836723328
train,1,23,10.75229549407959,0.3914429545402527,-0.1275341510772705
train,1,24,11.130250930786133,0.3779558539390564,0.3501074016094208
train,1,25,11.535276412963867,0.4050259590148926,-0.9603867530822754
train,1,26,11.967040061950684,0.4317634701728821,-1.0401586294174194
train,1,27,12.420352935791016,0.4533125162124634,0.31529754400253296
train,1,28,12.890499114990234,0.4701462984085083,0.17318706214427948
train,1,29,13.37483024597168,0.48433107137680054,0.4443845748901367
train,1,30,13.870340347290039,0.495510458946228,-0.3663531243801117
train,1,31,14.372369766235352,0.5020291805267334,-0.43337732553482056
train,1,32,14.874582290649414,0.5022120475769043,-0.7863180041313171
