mode,epochs,timestep,ep_reward,reward,action
train,1,92,43.460323333740234,0.41444551944732666,1.315211534500122
train,1,93,43.90022277832031,0.43989837169647217,-0.7264619469642639
train,1,94,44.36653518676758,0.4663124084472656,0.46250468492507935
train,1,95,44.85430145263672,0.48776543140411377,0.209746852517128
train,1,96,45.36054992675781,0.5062465667724609,-0.7174420356750488
train,1,97,45.87975311279297,0.5192012786865234,0.2083534598350525
train,1,98,46.405601501464844,0.5258494019508362,-0.43822091817855835
train,1,99,46.93136215209961,0.5257620811462402,-0.11855021864175797
train,1,100,47.450504302978516,0.5191419124603271,0.5215154886245728
train,1,101,47.959312438964844,0.5088083148002625,-0.19756796956062317
train,1,102,48.45136642456055,0.4920528531074524,-0.22775663435459137
train,1,103,48.92113494873047,0.469768226146698,-0.5082204341888428
train,1,104,49.362579345703125,0.44144338369369507,0.37177935242652893
train,1,105,49.776161193847656,0.4135836958885193,0.5071027874946594
train,1,106,50.16236114501953,0.3862003684043884,0.6571934819221497
train,1,107,50.544776916503906,0.38241469860076904,-0.08209200203418732
train,1,108,50.95319366455078,0.40841740369796753,-0.760437548160553
train,1,109,51.38701629638672,0.4338243007659912,0.6860228776931763
train,1,110,51.845890045166016,0.4588753581047058,0.22701483964920044
train,1,111,52.324851989746094,0.47896242141723633,0.19473668932914734
train,1,112,52.819339752197266,0.49448782205581665,-0.10815851390361786
train,1,113,53.324710845947266,0.5053716897964478,-0.22574365139007568
train,1,114,53.83665084838867,0.5119399428367615,0.13580210506916046
train,1,115,54.34980392456055,0.513151228427887,0.31421107053756714
train,1,116,54.85780334472656,0.5079993009567261,-0.011767365038394928
train,1,117,55.355506896972656,0.49770307540893555,-0.2521611750125885
train,1,118,55.839111328125,0.48360466957092285,0.7586868405342102
train,1,119,56.30076217651367,0.461651086807251,0.17552393674850464
train,1,120,56.73720932006836,0.4364472031593323,-0.6737381219863892
train,1,121,57.150028228759766,0.4128175973892212,-0.17654478549957275
train,1,122,57.53727722167969,0.38724827766418457,0.4310738444328308
train,1,123,57.92095947265625,0.38368093967437744,0.2480686604976654
train,1,124,58.331233978271484,0.41027599573135376,0.3265478014945984
train,1,125,58.7677001953125,0.4364652633666992,-0.1475679576396942
train,1,126,59.228973388671875,0.4612719416618347,-0.6482722759246826
train,1,127,59.7110710144043,0.4820980429649353,-0.029602043330669403
train,1,128,60.20845413208008,0.4973812699317932,1.2350749969482422
train,1,129,60.718505859375,0.5100528597831726,0.07587272673845291
train,1,130,61.2380256652832,0.5195208787918091,-0.7528071403503418
train,1,131,61.75983810424805,0.521811306476593,0.3609275817871094
train,1,132,62.27873229980469,0.518893837928772,0.2160218358039856
train,1,133,62.78987503051758,0.511142373085022,0.21222332119941711
train,1,134,63.28865432739258,0.49877744913101196,-0.6555211544036865
train,1,135,63.7672119140625,0.47855865955352783,0.18242061138153076
train,1,136,64.2231216430664,0.4559100270271301,0.46466490626335144
train,1,137,64.6552963256836,0.432171106338501,-0.23298363387584686
train,1,138,65.05931091308594,0.4040178060531616,0.5221753120422363
train,1,139,65.43757629394531,0.3782673478126526,0.27644073963165283
train,1,140,65.82910919189453,0.3915293216705322,0.4018768072128296
train,1,141,66.24555206298828,0.41643935441970825,-0.08158504962921143
train,1,142,66.6845932006836,0.4390428066253662,0.6082416772842407
train,1,143,67.14369201660156,0.4590991735458374,-0.18153320252895355
train,1,144,67.61875915527344,0.4750633239746094,-0.6777575612068176
train,1,145,68.10747528076172,0.48871278762817383,-0.29128164052963257
train,1,146,68.6071548461914,0.4996771812438965,0.407553493976593
train,1,147,69.11259460449219,0.5054371356964111,1.0409361124038696
train,1,148,69.61566925048828,0.5030757188796997,-0.11987770348787308
train,1,149,70.11139678955078,0.49573034048080444,1.0376770496368408
train,1,150,70.59110260009766,0.479702353477478,-0.5623018145561218
train,1,151,71.05403900146484,0.4629354476928711,0.16915184259414673
train,1,152,71.4952163696289,0.4411754012107849,-0.8419058918952942
train,1,153,71.91661071777344,0.4213917851448059,0.7167121171951294
train,1,154,72.31131744384766,0.39470893144607544,-0.04966599494218826
train,1,155,72.68782806396484,0.3765110373497009,-0.38679325580596924
train,1,156,73.0890121459961,0.40118467807769775,-0.2611686587333679
train,1,157,73.51300048828125,0.42398661375045776,0.2841585576534271
train,1,158,73.957763671875,0.4447617530822754,0.7904634475708008
train,1,159,74.42220306396484,0.4644398093223572,0.4207950532436371
train,1,160,74.90513610839844,0.48293012380599976,-0.5394769310951233
train,1,161,75.4027099609375,0.4975760579109192,0.4769289493560791
train,1,162,75.91023254394531,0.5075212717056274,0.6780763864517212
train,1,163,76.42471313476562,0.5144779682159424,0.42191094160079956
train,1,164,76.9425048828125,0.5177880525588989,-0.16289690136909485
train,1,165,77.45792388916016,0.5154203176498413,0.10595010221004486
train,1,166,77.9657974243164,0.5078729391098022,0.6895721554756165
train,1,167,78.46353912353516,0.4977394938468933,0.23315861821174622
train,1,168,78.94684600830078,0.483303964138031,0.26300477981567383
train,1,169,79.41242218017578,0.46557873487472534,-0.4115522503852844
train,1,170,79.85443878173828,0.442019522190094,-0.34251275658607483
train,1,171,80.26923370361328,0.4147982597351074,0.35639235377311707
train,1,172,80.65799713134766,0.38876664638519287,0.582599401473999
train,1,173,81.03913879394531,0.38114142417907715,0.08384309709072113
train,1,174,81.44479370117188,0.40565651655197144,1.0420743227005005
train,1,175,81.8731689453125,0.428378164768219,-0.3757534325122833
train,1,176,82.32049560546875,0.4473283290863037,-0.3457413911819458
train,1,177,82.78536224365234,0.46487027406692505,-0.1040804535150528
train,1,178,83.2652816772461,0.4799211621284485,0.7580229043960571
train,1,179,83.75531768798828,0.4900345802307129,-0.07807496935129166
train,1,180,84.25032043457031,0.49500638246536255,0.516572117805481
train,1,181,84.74446868896484,0.4941501021385193,0.3909258544445038
train,1,182,85.23175048828125,0.48728400468826294,0.6422722935676575
train,1,183,85.70553588867188,0.47378289699554443,0.1260736882686615
train,1,184,86.16193389892578,0.456400990486145,0.18399812281131744
train,1,185,86.5971450805664,0.43520915508270264,0.3707889914512634
train,1,186,87.00735473632812,0.4102100133895874,0.04429824650287628
train,1,187,87.39176940917969,0.38441407680511475,-0.7922810316085815
train,1,188,87.77774047851562,0.38596808910369873,-0.9061580896377563
train,1,189,88.18555450439453,0.40781259536743164,-1.1811989545822144
train,1,190,88.61100006103516,0.4254433512687683,-0.7793540358543396
train,1,191,89.04905700683594,0.43805330991744995,0.7621681094169617
train,1,192,89.4979019165039,0.4488416314125061,-0.6994308233261108
train,1,193,89.9544677734375,0.4565665125846863,0.42539310455322266
train,1,194,90.41615295410156,0.46168529987335205,0.3065018057823181
train,1,195,90.88091278076172,0.4647563695907593,0.4310433268547058
train,1,196,91.34684753417969,0.4659312963485718,-0.12202505022287369
train,1,197,91.81043243408203,0.4635844826698303,-0.2532491087913513
train,1,198,92.2676010131836,0.4571684002876282,0.16164599359035492
train,1,199,92.71601104736328,0.44841259717941284,0.39400359988212585
train,1,200,93.15443420410156,0.4384268522262573,-0.5677603483200073
train,1,201,93.57804107666016,0.4236077666282654,-0.06372493505477905
train,1,202,93.9854507446289,0.4074069857597351,0.3563830852508545
train,1,203,94.37732696533203,0.39187556505203247,-0.04824964702129364
train,1,204,94.75968170166016,0.38235265016555786,0.22361746430397034
train,1,205,95.15787506103516,0.39819663763046265,-0.893968939781189
train,1,206,95.57223510742188,0.4143572449684143,-0.0027140825986862183
train,1,207,96.00289154052734,0.4306577444076538,-0.6690238118171692
train,1,208,96.44894409179688,0.4460487365722656,0.22382068634033203
train,1,209,96.90864562988281,0.459700345993042,-0.42163407802581787
train,1,210,97.37938690185547,0.4707421660423279,0.10979300737380981
train,1,211,97.85800170898438,0.47861742973327637,0.4622015953063965
train,1,212,98.33946990966797,0.48146939277648926,0.42870673537254333
train,1,213,98.81829071044922,0.47881942987442017,0.5821781158447266
train,1,214,99.28852844238281,0.4702357053756714,0.6744696497917175
train,1,215,99.74415588378906,0.45563048124313354,-0.6205884218215942
train,1,216,100.18543243408203,0.44127774238586426,0.43160805106163025
train,1,217,100.60723114013672,0.4217994213104248,0.14642733335494995
train,1,218,101.00782012939453,0.4005891680717468,0.020314902067184448
train,1,219,101.38654327392578,0.3787260055541992,-0.24271024763584137
train,1,220,101.78030395507812,0.39376258850097656,0.6170442700386047
train,1,221,102.19476318359375,0.4144575595855713,0.14275744557380676
train,1,222,102.6300277709961,0.4352651834487915,0.023509837687015533
train,1,223,103.08435821533203,0.45432722568511963,0.26020747423171997
train,1,224,103.55529022216797,0.470928430557251,0.310974657535553
train,1,225,104.04024505615234,0.4849531650543213,0.3420085310935974
train,1,226,104.53623962402344,0.49599164724349976,0.25343838334083557
train,1,227,105.03971099853516,0.5034682750701904,-0.24191835522651672
train,1,228,105.54547119140625,0.505760908126831,0.24236850440502167
train,1,229,106.0490493774414,0.5035766363143921,0.7119134664535522
train,1,230,106.5478744506836,0.49882566928863525,-0.7103662490844727
train,1,231,107.03450775146484,0.48663681745529175,-0.155543252825737
train,1,232,107.50434875488281,0.4698418378829956,-0.059094592928886414
train,1,233,107.95359802246094,0.4492495656013489,0.6638619303703308
train,1,234,108.3827896118164,0.42918890714645386,0.4252573549747467
train,1,235,108.7907943725586,0.408006489276886,0.8155434131622314
train,1,236,109.17979431152344,0.38900262117385864,0.25209200382232666
train,1,237,109.56387329101562,0.3840793967247009,0.1301906555891037
train,1,238,109.96737670898438,0.40350162982940674,0.27003058791160583
train,1,239,110.388916015625,0.4215376377105713,-0.45821690559387207
train,1,240,110.82706451416016,0.43814682960510254,0.4825981855392456
train,1,241,111.27978515625,0.4527205228805542,-0.28801029920578003
train,1,242,111.74406433105469,0.46427953243255615,0.24146375060081482
train,1,243,112.21659851074219,0.4725324511528015,-0.475748747587204
train,1,244,112.69467163085938,0.4780740737915039,-0.02914394438266754
train,1,245,113.17491149902344,0.48024171590805054,0.6151825189590454
train,1,246,113.65165710449219,0.4767448902130127,0.1211199015378952
train,1,247,114.12061309814453,0.46895742416381836,0.134123295545578
train,1,248,114.57781219482422,0.45720094442367554,-0.12893307209014893
train,1,249,115.02079772949219,0.4429819583892822,0.9069302082061768
train,1,250,115.44293212890625,0.4221341013908386,0.47599926590919495
train,1,251,115.84148406982422,0.39855533838272095,0.3420237600803375
train,1,252,116.21564483642578,0.37415820360183716,-1.1329556703567505
train,1,253,116.61280059814453,0.3971524238586426,0.24210461974143982
train,1,254,117.03006744384766,0.41726505756378174,-0.389680415391922
train,1,255,117.46617889404297,0.43610960245132446,0.1728040874004364
train,1,256,117.91851043701172,0.4523323178291321,-0.2828410863876343
train,1,257,118.3841781616211,0.46567046642303467,-0.835004448890686
train,1,258,118.85794830322266,0.4737725257873535,0.0913957878947258
train,1,259,119.33549499511719,0.47754859924316406,-0.06609925627708435
train,1,260,119.81291961669922,0.47742146253585815,0.38524553179740906
train,1,261,120.28759002685547,0.47467148303985596,0.11157914996147156
train,1,262,120.75618743896484,0.46859365701675415,-0.26167231798171997
train,1,263,121.21424102783203,0.458051860332489,0.4055650234222412
train,1,264,121.66047668457031,0.4462352395057678,0.06035971641540527
train,1,265,122.09217834472656,0.43170464038848877,-0.05694881081581116
train,1,266,122.50700378417969,0.4148240089416504,-0.621565043926239
train,1,267,122.90081024169922,0.39380866289138794,-0.44794198870658875
train,1,268,123.28096008300781,0.38015300035476685,0.0392918661236763
train,1,269,123.68230438232422,0.40134578943252563,0.13851116597652435
train,1,270,124.10383605957031,0.4215353727340698,0.7476650476455688
train,1,271,124.54295349121094,0.4391191005706787,-0.14762616157531738
train,1,272,124.99629211425781,0.4533398151397705,-0.3944920003414154
train,1,273,125.46196746826172,0.4656764268875122,-0.2605457901954651
train,1,274,125.93773651123047,0.4757688641548157,0.24374094605445862
train,1,275,126.4197006225586,0.4819605350494385,0.6100631356239319
train,1,276,126.9021224975586,0.48242372274398804,0.026479560881853104
train,1,277,127.38062286376953,0.4785034656524658,0.21841691434383392
train,1,278,127.8505630493164,0.4699411392211914,-0.4995690584182739
train,1,279,128.31039428710938,0.4598318934440613,-0.44406580924987793
train,1,280,128.75839233398438,0.44799280166625977,0.22591403126716614
train,1,281,129.1905059814453,0.43211251497268677,-0.39389920234680176
train,1,282,129.60671997070312,0.41621947288513184,-0.3690226674079895
train,1,283,130.00677490234375,0.4000593423843384,0.13155293464660645
train,1,284,130.38877868652344,0.3820050358772278,-0.04783383756875992
train,1,285,130.78054809570312,0.39177125692367554,0.17940324544906616
train,1,286,131.18955993652344,0.40901076793670654,0.7091310620307922
train,1,287,131.615966796875,0.42640602588653564,-0.2826707065105438
train,1,288,132.0589599609375,0.44298893213272095,0.04667508974671364
train,1,289,132.51576232910156,0.4568004608154297,0.0991085022687912
train,1,290,132.9837188720703,0.46795302629470825,-0.17980925738811493
train,1,291,133.45919799804688,0.4754813313484192,0.7900564074516296
train,1,292,133.94021606445312,0.48101580142974854,-0.31789159774780273
train,1,293,134.422607421875,0.4823841452598572,0.676828145980835
train,1,294,134.90419006347656,0.4815880060195923,0.44161146879196167
train,1,295,135.3824920654297,0.4783064126968384,0.08451861143112183
train,1,296,135.8539276123047,0.4714335799217224,0.07830236852169037
train,1,297,136.3151397705078,0.4612112045288086,0.5193555355072021
train,1,298,136.7649688720703,0.449826717376709,-0.06561779975891113
train,1,299,137.19989013671875,0.4349212646484375,-0.7584617137908936
train,1,300,137.6144561767578,0.41457194089889526,-0.1922379732131958
train,1,301,138.00747680664062,0.39301908016204834,-0.3513392210006714
train,1,302,138.38790893554688,0.3804377317428589,-0.15862390398979187
train,1,303,138.79049682617188,0.4025918245315552,0.5793789625167847
train,1,304,139.2143096923828,0.42381811141967773,0.010153258219361305
train,1,305,139.656494140625,0.4421843886375427,0.39882710576057434
train,1,306,140.1141815185547,0.45769035816192627,0.43132641911506653
train,1,307,140.5829315185547,0.46875107288360596,-1.4067083597183228
train,1,308,141.06163024902344,0.4787025451660156,0.04182019829750061
train,1,309,141.54791259765625,0.4862855076789856,-0.2287919819355011
train,1,310,142.03814697265625,0.4902399778366089,0.12540121376514435
train,1,311,142.52783203125,0.48969149589538574,-0.3269805908203125
train,1,312,143.01364135742188,0.48580628633499146,-0.2578972280025482
train,1,313,143.49224853515625,0.47860366106033325,-0.3687005341053009
train,1,314,143.96099853515625,0.46874547004699707,0.808404803276062
train,1,315,144.41285705566406,0.45185422897338867,-0.18999703228473663
train,1,316,144.8466033935547,0.4337422847747803,-0.5670114159584045
train,1,317,145.2624969482422,0.4158939719200134,0.33689916133880615
train,1,318,145.65658569335938,0.394081711769104,-0.2534376084804535
train,1,319,146.03543090820312,0.3788456916809082,-0.1615680456161499
train,1,320,146.43447875976562,0.3990435004234314,-1.1181714534759521
train,1,321,146.8515625,0.41707921028137207,0.6239911913871765
train,1,322,147.2841796875,0.43262314796447754,-0.12108469009399414
train,1,323,147.73121643066406,0.44703352451324463,-0.327138751745224
train,1,324,148.18942260742188,0.45820218324661255,-0.22258275747299194
train,1,325,148.6549530029297,0.4655378460884094,-0.1836143434047699
train,1,326,149.12384033203125,0.4688943028450012,-1.0180991888046265
train,1,327,149.5897216796875,0.4658889174461365,-0.2078142762184143
train,1,328,150.04833984375,0.4586229920387268,-0.5443809628486633
train,1,329,150.49464416503906,0.44630420207977295,-0.6406438946723938
train,1,330,150.92373657226562,0.429098904132843,0.45249468088150024
train,1,331,151.3365020751953,0.41276341676712036,-0.5542358160018921
train,1,332,151.7284393310547,0.39193201065063477,-0.2040177583694458
train,1,333,152.1102752685547,0.3818292021751404,0.09637510776519775
train,1,334,152.5123748779297,0.4020935297012329,-0.23141449689865112
train,1,335,152.93392944335938,0.4215477705001831,-1.0435879230499268
train,1,336,153.37481689453125,0.4408923387527466,-1.3534915447235107
train,1,337,153.8359375,0.4611205458641052,-1.4853676557540894
train,1,338,154.31825256347656,0.48230910301208496,-0.11836481094360352
train,1,339,154.82107543945312,0.502829909324646,-1.590909719467163
train,1,340,155.34153747558594,0.520466148853302,-1.2300277948379517
train,1,341,155.87867736816406,0.537146806716919,-0.6338317394256592
train,1,342,156.4293975830078,0.5507183074951172,-1.348989486694336
train,1,343,156.99029541015625,0.5608971118927002,-0.86240553855896
train,1,344,157.55767822265625,0.5673816204071045,-0.5653507113456726
train,1,345,158.126220703125,0.5685348510742188,-0.8962544202804565
train,1,346,158.69125366210938,0.5650321245193481,-0.466576486825943
train,1,347,159.24685668945312,0.5556005835533142,-0.5491233468055725
train,1,348,159.78770446777344,0.5408485531806946,-0.7652422785758972
train,1,349,160.30999755859375,0.5222889184951782,-0.0011596083641052246
train,1,350,160.80648803710938,0.4964938759803772,-1.311835527420044
train,1,351,161.2792510986328,0.47276437282562256,-0.808394730091095
train,1,352,161.72557067871094,0.4463213086128235,-1.9609476327896118
train,1,353,162.15164184570312,0.42606592178344727,-1.1356316804885864
train,1,354,162.55679321289062,0.405146062374115,-0.9655476808547974
train,1,355,162.94244384765625,0.3856571316719055,-0.8297444581985474
train,1,356,163.32891845703125,0.38648027181625366,-0.03579831123352051
train,1,357,163.73388671875,0.4049662947654724,-0.7208951711654663
train,1,358,164.155517578125,0.4216366410255432,-0.5344526767730713
train,1,359,164.59027099609375,0.43474847078323364,-0.5155991315841675
train,1,360,165.03436279296875,0.4440956711769104,-0.9017358422279358
train,1,361,165.48260498046875,0.4482496380805969,-2.0
train,1,362,165.9262237548828,0.4436177611351013,-1.2926770448684692
train,1,363,166.3577880859375,0.431562602519989,-1.2108728885650635
train,1,364,166.77088928222656,0.41309505701065063,-1.7815423011779785
train,1,365,167.1573028564453,0.386407732963562,-1.0505986213684082
train,1,366,167.54345703125,0.3861514925956726,-0.8119446635246277
train,1,367,167.9556427001953,0.41218745708465576,-1.471571683883667
train,1,368,168.39500427246094,0.43935930728912354,-0.4753001928329468
train,1,369,168.86312866210938,0.4681186079978943,-2.0
train,1,370,169.35812377929688,0.4950026869773865,-1.0620932579040527
train,1,371,169.88136291503906,0.5232424736022949,-0.24841296672821045
train,1,372,170.43032836914062,0.5489615201950073,-1.1714015007019043
train,1,373,170.99951171875,0.5691878795623779,-1.7363595962524414
train,1,374,171.5858612060547,0.5863471627235413,-0.90756756067276
train,1,375,172.18576049804688,0.5999011993408203,-1.3438160419464111
train,1,376,172.7943115234375,0.6085525751113892,-1.031670093536377
train,1,377,173.4061737060547,0.6118560433387756,-1.6618273258209229
train,1,378,174.01744079589844,0.6112694144248962,0.060166001319885254
train,1,379,174.61891174316406,0.6014654636383057,-0.7399019002914429
train,1,380,175.2042236328125,0.5853093862533569,-0.5262168645858765
train,1,381,175.7661590576172,0.5619378089904785,-1.5994014739990234
train,1,382,176.30447387695312,0.5383153557777405,-0.27027440071105957
train,1,383,176.81019592285156,0.5057225227355957,-1.3147495985031128
train,1,384,177.2849884033203,0.4747908115386963,-0.699812114238739
train,1,385,177.7250213623047,0.4400373697280884,-0.9976301193237305
train,1,386,178.13174438476562,0.4067251682281494,-0.3142696022987366
train,1,387,178.50254821777344,0.3708067536354065,-0.35701805353164673
train,1,388,178.8920135498047,0.3894706964492798,-0.09543460607528687
train,1,389,179.31544494628906,0.4234369397163391,-1.2619041204452515
train,1,390,179.77113342285156,0.4556819796562195,-0.3218051791191101
train,1,391,180.25204467773438,0.480915367603302,-0.4698432683944702
train,1,392,180.75299072265625,0.5009433031082153,-0.9012343883514404
train,1,393,181.26687622070312,0.5138851404190063,-1.0679265260696411
train,1,394,181.7846221923828,0.5177503228187561,-0.8219001889228821
train,1,395,182.29725646972656,0.512628436088562,-1.188612461090088
train,1,396,182.7948455810547,0.49759113788604736,-0.9925304651260376
train,1,397,183.26881408691406,0.4739697575569153,0.12010419368743896
train,1,398,183.71719360351562,0.44837456941604614,-0.5624355673789978
train,1,399,184.13365173339844,0.4164566993713379,-1.149040937423706
train,1,400,184.51112365722656,0.3774675726890564,-0.44988930225372314
train,1,401,184.89517211914062,0.38404327630996704,-1.0000919103622437
train,1,402,185.31381225585938,0.4186345934867859,-1.3071999549865723
train,1,403,185.76792907714844,0.45411455631256104,-0.9102262258529663
train,1,404,186.2586212158203,0.4906994700431824,-0.4060046672821045
train,1,405,186.7845916748047,0.5259699821472168,-0.7544105052947998
train,1,406,187.34092712402344,0.5563417673110962,-1.8233485221862793
train,1,407,187.92315673828125,0.5822250843048096,-0.051957905292510986
train,1,408,188.52845764160156,0.6053017377853394,-1.271458387374878
train,1,409,189.1491241455078,0.6206606030464172,-0.7709611654281616
train,1,410,189.7791290283203,0.6300100088119507,-0.6447584629058838
train,1,411,190.4108428955078,0.6317155361175537,-0.7457870244979858
train,1,412,191.0365447998047,0.6257063150405884,-1.321436882019043
train,1,413,191.6509552001953,0.6144177317619324,-1.0181546211242676
train,1,414,192.24771118164062,0.5967566967010498,-1.0662001371383667
train,1,415,192.8214111328125,0.5736989378929138,-1.29252290725708
train,1,416,193.36871337890625,0.5473011136054993,-0.22285997867584229
train,1,417,193.88050842285156,0.5118024349212646,-0.6766241788864136
train,1,418,194.35440063476562,0.47388696670532227,-0.6944133043289185
train,1,419,194.788330078125,0.43393242359161377,-1.029266595840454
train,1,420,195.1841278076172,0.3958011865615845,-1.4293023347854614
train,1,421,195.54672241210938,0.3625882863998413,-0.7993791699409485
train,1,422,195.94239807128906,0.39567136764526367,-0.9671621322631836
train,1,423,196.3721160888672,0.4297196865081787,-1.643263816833496
train,1,424,196.83065795898438,0.4585392475128174,-1.1252752542495728
train,1,425,197.30947875976562,0.4788161516189575,-0.6141297817230225
train,1,426,197.8014373779297,0.49195152521133423,-0.27933788299560547
train,1,427,198.30055236816406,0.49910968542099,-1.1735970973968506
train,1,428,198.79885864257812,0.49831342697143555,-0.8281956911087036
train,1,429,199.2882537841797,0.48939788341522217,-1.280398964881897
train,1,430,199.75921630859375,0.47096139192581177,-2.0
train,1,431,200.19969177246094,0.44047093391418457,-0.9643776416778564
